smiles,similarity,score-svm,pKi,pIC50,pKd,pEC50,is_active
COC(=O)Cc1ccc(OCc2cnc(-c3ccccc3OC)s2)cc1,0.6,0.0542075078502552,6.033884712541563,5.7060883201617,6.073856030665179,5.914070964118517,0.3800026
COc1cccc(-c2nc(COc3cccc(C(=O)O)c3)cs2)c1,0.5862068965517241,0.06008515814704323,5.958569667048239,5.517586043592961,5.897330816871762,5.798961584073303,0.28940418
COc1cccc(-c2nc(CS(=O)Cc3cccc(C(=O)O)c3)c(C)o2)c1,0.546875,0.0634506736177227,5.852299183131453,5.5297848923424455,5.895069710540425,5.889815730860856,0.28136703
COC(=O)Cc1ccc(OCc2cnc(C)n2-c2ccccc2OC)cc1,0.5396825396825397,0.046930942677759435,5.964204705507532,5.387674414118574,6.027109410342228,5.755506992627879,0.25455105
COC(=O)c1cccc(OCc2nc(C)c(Cc3cccc(OC)c3)o2)c1,0.515625,0.06690061970931235,5.418349382808771,4.846377952572428,5.066710056323727,5.25984276558511,0.08281809
COC(=O)c1cccc(OCc2nc(C)c(-c3cccc(OC)c3)s2)c1,0.5079365079365079,0.07284926882175612,5.658802751740599,5.108754015852751,5.281360709447444,5.387206695878068,0.14120807
COC(=O)Cc1ccc(OCc2ccccc2OCc2ccnn2C)cc1,0.4923076923076923,0.056918096289447655,5.832583146232386,4.87587477462717,5.334598054209842,5.156232840629238,0.124046534
COc1cccc(-c2nc(C=Cc3cccc(C(=O)O)c3)no2)c1,0.492063492063492,0.055073022261009096,5.875588719380948,5.238853180886948,5.94900977861427,5.468453679174919,0.21112643
COC(=O)Cc1ccc(OCc2ccccc2OCc2ccc(C)nc2)cc1,0.492063492063492,0.05548050583490611,5.556532988474489,4.693001352696908,5.21642220366522,4.907031067980397,0.07454859
COc1ccccc1-c1nc(COc2ccc(CC(=O)O)cc2)cs1,0.484375,0.03491437736127824,5.505080512531888,5.262423135423389,5.227293222751152,5.471887379120235,0.19087201
COC(=O)Cc1ccc(OCc2ccccc2OCc2ccncc2)cc1,0.4838709677419355,0.05324960860331722,5.472843165511841,4.782182774387589,4.811094034142064,4.65555066346039,0.07974213
COC(=O)Cc1cccc(OCc2cnc(-c3ccccc3OC)s2)c1,0.4776119402985074,0.07374239514080856,6.342121231687403,5.727785851267587,6.032166931966119,6.00078023833911,0.40359488
COC(=O)Cc1ccc(OCc2ccccc2OCc2ccnc(C)c2)cc1,0.4769230769230769,0.059864761359587126,5.479160403175002,5.059682756365356,4.810493026628746,4.834899111852553,0.13469091
COC(=O)Cc1ccc(OCc2ccc(OCc3ccccc3C)nc2)cc1,0.46875,0.06741268960622664,5.634411297145778,4.928627965625773,5.323861162770737,5.1326911358393685,0.10039973
COC(=O)Cc1ccc(OCc2cn(-c3ccccc3OC)nc2C#N)cc1,0.463768115942029,0.06397377827645748,5.783503284985659,5.5695581843337845,5.887668848485524,5.665916170138531,0.28066278
COC(=O)Cc1ccc(OCc2ccccc2OCc2cccnc2)cc1,0.4615384615384615,0.0553981079797478,5.697855545636334,4.761355556616837,5.163136900656455,4.928529797706454,0.09362154
COC(=O)Cc1ccc(OCc2ccc(OCc3ccccc3)nc2)cc1,0.4590163934426229,0.03936332148585416,5.588867952005529,4.797749691712486,5.373533551623862,4.934594673301944,0.08200653
COC(=O)c1cccc(OCc2nc(C)c(Cc3ccccc3OC)o2)c1,0.4558823529411764,0.06688420922558483,5.356369041830731,4.862355914787825,5.098146049671085,5.034241677023402,0.07729252
COC(=O)Cc1ccccc1OCc1ccc(OCc2ccccn2)cc1,0.453125,0.04613475978756952,5.628606214584417,4.809294739583029,5.238123691535112,4.756222799383903,0.090844676
COC(=O)Cc1ccc(OCc2cccc(OCc3ccccn3)c2)cc1,0.453125,0.049530035100831475,5.866627175618255,5.496699087230364,5.8716550485583365,5.49431227544152,0.29142216
COC(=O)Cc1ccc(OCc2ccc(OCc3csc(C)n3)cc2)cc1,0.4516129032258064,0.06359000860376289,5.464808696096775,4.95446234936938,5.321763751282828,5.130300605525497,0.08775327
COC(=O)Cc1ccc(OCc2ccccc2OCc2cnn(C)c2)cc1,0.4477611940298507,0.06439808478798563,6.045820029652676,5.216754427105657,5.376561063973521,5.284137045880427,0.20032883
COC(=O)Cc1ccccc1OCc1nc(-c2ccccc2OC)no1,0.4461538461538462,0.05794860973843479,5.162372635714911,4.601763130998961,4.563742850689267,4.58679216958997,0.054323416
COCc1cccc(OCc2nc(C)c(-c3cccc(OC)c3)o2)c1,0.4444444444444444,0.09272873001484265,5.563084308124687,5.04646243756126,5.686388633154292,5.681056450021436,0.1780713
COC(=O)Cc1cccc(OCc2ccc(OC)c(-c3nc(C)cs3)c2)c1,0.4428571428571428,0.08128557371600038,6.259461438645244,5.861367653064383,6.107356429343516,5.9992338188492615,0.45930776
COC(=O)Cc1cccc(OCc2ccc(OC)c(-c3ccccn3)c2)c1,0.4411764705882353,0.08283825164519604,5.937343618067984,5.478817776842332,5.1548186432058944,5.354670123015145,0.28008848
COC(=O)Cc1cccc(OCc2ccc(OCc3ccccc3)cc2)c1,0.4406779661016949,0.03829196180590343,5.44639209613694,4.520403673294356,5.261256189847488,4.864442683272242,0.06090932
COC(=O)C1CC1c1ccc(OCc2nnc(-c3ccccc3OC)o2)cc1,0.4366197183098591,0.07142213675167113,5.402215583509051,4.824067277110704,5.3034981739199045,5.035341432093047,0.07428193
COc1cccc(C(=O)c2ccc(COc3cccc(C(C)=O)c3)nc2)c1,0.4354838709677419,0.09419921905078714,5.548435246869106,4.899073291881381,5.166750695915491,5.146550116532573,0.10433114
COC(=O)Cc1cccc(OCc2ccc(OCc3ccc(C)o3)cc2)c1OC,0.4347826086956521,0.06524597467370122,5.309905938596955,4.722544341530596,5.098663419748116,4.983596095784481,0.068386495
COC(=O)c1cccc(OCc2nc(C)c(-c3ccccc3OC)o2)c1,0.4347826086956521,0.055250300695496496,5.586833770243969,5.036534387086438,5.72545238629909,5.536686168696499,0.12348006
COC(=O)Cc1cccc(OCc2ccc(OCc3ccccn3)cc2)c1,0.4307692307692308,0.04667345879499531,5.621876337851346,4.776639116019419,5.414762929923673,4.827851437871313,0.10276728
COC(=O)CCCc1ccc(OCc2coc(-c3cccc(OC)c3)n2)cc1,0.4285714285714285,0.06840137353048761,5.514542097718757,5.089947256132052,5.292955727235147,5.325895194121427,0.12901175
COCc1cccc(OCc2nc(C)c(Cc3cccc(OC)c3)o2)c1,0.4285714285714285,0.11267954338456669,5.411400611440895,4.834921893062282,5.170389764033783,5.370825448539129,0.09019161
COC(=O)Cc1ccc(OCc2csc(-c3cccc(OC)c3)n2)cc1,0.4264705882352941,0.056049703335640334,5.605847580195212,5.05992507683521,5.224843376659421,5.27442941098548,0.115031146
COc1cccc(C(=O)c2cccc(OCc3ccc(OC)nc3)c2)c1,0.4262295081967213,0.09647664549092942,5.564911905677641,4.835141835291324,5.047609003083772,5.098496486079906,0.10495632
COc1ccc(-c2nnc(SCc3cccc(C(=O)O)c3)o2)cc1,0.4242424242424242,0.060752069472144773,5.846002790430485,5.222570415340568,5.379906330108142,5.535096845803787,0.16124977
COC(=O)c1ccc(OCc2csc(-c3ccccc3OC)n2)cc1,0.4242424242424242,0.03810785104917496,5.625583731255684,5.091671681230397,5.344895465518408,5.316458714027838,0.13319072
COC(=O)c1cccc(OCc2nc(-c3cccc(C)c3)no2)c1,0.4242424242424242,0.06441151845662695,5.34250970255187,4.872289817486896,5.0480820443045005,5.243536250764887,0.08025584
COC(=O)c1ccc(OCc2csc(-c3cccc(OC)c3)n2)cc1,0.4242424242424242,0.05026856153170507,5.59779403273017,5.063984050574955,5.197019100666403,5.430344191808925,0.13734142
COc1cccc(-c2nc(CS(=O)Cc3cccc(C(=O)O)c3)cs2)c1,0.4202898550724637,0.07163052359967732,6.300712293459262,5.965221200122966,6.191467815594209,6.116000046053478,0.5104321
COC(=O)Cc1cccc(OCc2ccc(OC)c(OC)c2)c1,0.4193548387096774,0.0646372787419979,5.547306841638611,4.5151153063893,4.846426000302851,4.63645674228915,0.06698207
COC(=O)Cc1ccc(OCc2ccc(OCc3nccn3C)cc2)cc1,0.4126984126984127,0.08106317659316395,5.61710470687447,4.945334764953046,5.337224495932478,5.121231021659836,0.10787405
COC(=O)Cc1cccc(OCc2ccccc2-c2ccc(C(=O)OC)o2)c1,0.4117647058823529,0.07050937449731305,5.627588360371284,5.162221025457065,5.732365777504033,5.659856273522204,0.17885241
COC(=O)c1cccc(OCc2nc(Cc3cccc(OC)c3)no2)c1,0.4117647058823529,0.0658268631871652,5.408601722565668,4.939256621618939,5.166451617323765,5.225606830307129,0.09368501
COC(=O)Cc1cccc(OCc2ccc(OCc3ccc(C)c(C)c3)cc2)c1OC,0.4117647058823529,0.09034255292541454,5.647079007249118,4.713663126560561,5.132006410894029,4.871542175057348,0.08452331
Cc1cc(C(C)(C)C)ccc1OCC(O)COc1ccc(N(C)C(=O)C(C)(C)C)cc1,0.4098360655737705,0.13565864631944868,5.42181445797569,4.56830433332041,4.980442261015547,5.025458144928722,0.072413675
