smiles,similarity,score-svm,pKi,pIC50,pKd,pEC50,is_active
Cc1ccc(NCC(C)O)c(C)c1,0.4634146341463415,0.17600332483314682,5.184284956818484,4.575100792484876,4.567120161822112,4.71594162409706,0.053925537
COCC(O)COc1ccc(CO)cc1C,0.4313725490196078,0.16556713629306802,5.375129333371633,4.643840157027741,4.657166021099936,4.855084538822766,0.07344066
CCC(C)(Br)Nc1ccc(C(C)(C)C)cc1C,0.4285714285714285,0.3825392562523227,5.390362242852017,4.895690453555877,5.059146337602631,5.170031449215701,0.111417904
CC(C)COc1ccc(C(C)(C)C)cc1,0.425,0.22890004608591347,5.355153160984069,4.562336673478073,4.734527908274432,4.998667761910696,0.074842826
COC(=O)Cc1ccc(OC)c(-c2ccc(-c3ccccc3)cc2)c1,0.4166666666666667,0.05748807631844281,5.609107632833804,5.166023711302538,5.9184306469770185,5.762141954915773,0.1806952
Cc1ccc(NCC(C)C)c(C)c1,0.4146341463414634,0.13535592490654058,5.222576629010134,4.7392489381202765,4.724911065570116,4.75905799288985,0.07143494
COc1cccc(C(=O)OCc2ccc(-c3ccc(C)cc3)o2)c1,0.4,0.05843303806778892,5.53165138622184,4.972253236081279,5.725522833554403,5.673579098044467,0.14210342
CCNCCC(C)(C)CNc1ccc(N)cc1C,0.3877551020408163,0.2634486922630825,5.197410972383691,4.722562566214329,4.266935575308589,4.9151607528152965,0.0752977
COC(=O)Cc1ccc(C)cc1,0.3846153846153846,0.05436678364779629,5.503229799919141,4.81868802346959,5.011273225490124,4.654523461820791,0.088203385
COc1cccc(C(=O)CSc2nc3ccc(C)cc3o2)c1,0.3823529411764705,0.08028600830545471,5.200893496535452,4.677734104193081,5.018569267664318,5.027808426543063,0.06411815
CC(=O)c1cccc(OCc2ccc(F)c(Cl)c2)c1,0.3787878787878788,0.071190786930767,5.452949097777611,4.778344792879515,4.781295971010367,4.748411422161717,0.08403718
Cc1cc(Cc2ccc(Cl)cc2)ccc1NCC(C)C,0.375,0.11254680887605165,5.214687766008087,4.539368583250318,4.802709756349377,4.7162655261786215,0.04771185
COc1ccc(COc2ccc(C)cc2)cc1-c1ccccc1Cl,0.375,0.047976018348410636,5.839497158524001,5.429202417080055,5.696229304796318,5.585955586588289,0.25764287
Cc1cc(Br)ccc1NCCS,0.3720930232558139,0.19742168491566672,5.234336232615524,4.509087200255055,4.715259027424087,4.474215026769869,0.045263045
COc1cccc(C(=O)N(C)C)c1,0.3703703703703703,0.0522549713315798,5.043148666265275,4.249334868803283,4.466486283795842,4.306490928957978,0.028164413
Cc1cc(C=O)ccc1NCC(C)C,0.3695652173913043,0.11573614462300272,5.144766841680572,4.363097518107639,4.627655550022402,4.7698375367620205,0.04134315
COC(=O)Cc1ccc(Oc2nncn2C(F)F)cc1,0.3692307692307692,0.07173045171299784,5.386997486253125,4.793140873253889,5.176347738137559,5.011582646347342,0.07668033
COc1cccc(C(=O)Nc2ccccc2)c1,0.3684210526315789,0.02484392510321202,5.175747922073552,4.611410496515611,4.32167698641269,4.681378194412938,0.057978176
COc1cc(C(=O)O)ccc1OCc1cccc(-c2ccco2)c1,0.3676470588235294,0.06017501581110882,5.284254280096024,4.959266391683655,5.17463610864775,5.279787370791546,0.10441461
COc1cccc(C(=O)Nc2nc(C)cs2)c1,0.365079365079365,0.06452959180841755,5.6820155196452165,5.094746486958914,5.245939719159054,5.169896822272232,0.15380985
COc1cccc(-c2ccnc(NC(C)=O)n2)c1,0.365079365079365,0.06557038537242225,5.932033257904225,5.056511466309522,5.230365268425015,5.026235634837278,0.16708733
CC(=O)C(C)(N)OC(C)CNc1ccc(Br)cc1C,0.3636363636363636,0.2682884025341686,5.244485293245371,4.52022101584937,4.348294550201616,4.852544633313624,0.070771866
COc1cccc(C(=O)NC2CC2)c1,0.3620689655172414,0.14775111526266207,5.399509093991952,4.755475170008859,4.818118494678674,5.057387133126907,0.089143805
COc1ccc(Nc2cccc(C(=O)O)c2)cc1,0.3620689655172414,0.0556845457095645,5.224065838911093,4.563535341169866,4.807795327817628,4.732873187559913,0.04119925
Cc1ccc(OCC(C)C)c(C)c1,0.3617021276595745,0.1791619097383514,5.394244439198946,4.832809453961595,4.669726057425613,4.892592178078562,0.09377962
Cc1cc(C2CC2)ccc1NCC(C)C,0.3617021276595745,0.17972808001845555,5.175045375239304,4.632036056827877,4.973534815449429,4.898510797008759,0.053503584
COc1cccc(-c2cccc(C(=O)c3cccs3)c2)c1,0.360655737704918,0.06936888113901762,5.436736653850165,4.92492285284163,5.475215855109035,5.090941399732137,0.099447966
CC=Cc1ccc(NCC(CC)CCO)c(C)c1,0.3584905660377358,0.31829403115167315,5.895719855381364,5.287306100145109,5.900243533441149,5.635046709167793,0.2391202
COc1cccc(C(=O)NCc2ccncc2)c1,0.3548387096774194,0.10138848274485956,5.240962528919664,4.414117318594684,4.575233747816872,4.804450646692118,0.05345917
