smiles,similarity,score-svm,pKi,pIC50,pKd,pEC50,is_active
CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1C,0.7121212121212122,0.7864819604229979,6.441328121440717,5.7445535563808985,6.457896937628764,6.485475319925218,0.45583272
CCNC(=O)NC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1C,0.6911764705882353,0.6400203426333128,6.654661150895678,5.8516990304849,6.494990303932234,6.45764688857551,0.51863104
CCC(=O)CNC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1C,0.6911764705882353,0.6272948089916274,6.475192871733373,6.023637220470599,6.4184871631012514,6.502569518789977,0.5559559
CCCCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1C,0.6911764705882353,0.7858722222389012,6.553772159916564,5.908728095758123,6.553954841684372,6.593685800295151,0.54265344
CC(CCC(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,0.6875,0.9761314496995255,8.326090166947639,8.237240693947188,8.694616919329544,8.619209778464688,0.7754235
CC(CCCC(C)(C)O)C1CCC2C(=CC=C3CC(=S)C(O)CC(O)C3)CCCC21C,0.6811594202898551,0.9642101794936376,7.857093767523844,7.584786198784956,8.192715842905868,8.096050880937772,0.76323026
CCCNC(=O)CNC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1C,0.6619718309859155,0.6495987627032397,6.751555809368755,6.088810247748592,6.594920111107677,6.602800940744815,0.5965831
C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)CC(O)CC)CC1O,0.6470588235294118,0.9764913720919262,8.354394791526504,8.250376027805936,8.662646234068982,8.399994045605343,0.79813194
C=C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,0.6388888888888888,0.9669760201005312,8.386141080096937,8.463345485103543,8.714508943969019,8.422046404932333,0.80864894
C=C1C(=O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,0.6351351351351351,0.9674453176062182,8.406818466410797,8.358125494877356,8.716514139501308,8.428970867869499,0.79352826
