smiles,similarity,score-svm,pKi,pIC50,pKd,pEC50,is_active
Cn1c(=O)n(C2CCNC2)c2c3cc(-c4cnc5[nH]ccc5c4)ccc3ncc21,0.8666666666666667,0.9937353368496141,7.9466459075011,7.374501932674456,6.752220775122603,6.86291186532235,0.8987256
CC1COCCN1c1nc(N2C(=O)OCC2C)nc2nc(-c3ccc(CNS(C)(=O)=O)cc3)ccc12,0.8333333333333334,0.9916187806799849,7.473050162438779,6.7261455322328825,6.587135678324622,6.493689472770657,0.8169717
Cn1c(=O)n(C2CCNCC2)c2c3cc(-c4cnc5[nH]ccc5c4)ccc3ncc21,0.8333333333333334,0.9999879201007298,7.96656456228037,7.354343061714133,6.714253946447562,6.819535938691956,0.8950945
Nc1ccc(C#Cc2c(CO)ncnc2-c2ccc(C(=O)N3CCCO3)c(F)c2)cn1,0.8208955223880597,0.994341477402751,7.652018678239765,7.105685405834788,6.029193692040824,6.20423147239883,0.87535775
CC1COCCN1c1nc(N2CCOCC2C)c2ncc(-c3ccc(N)cc3)nc2n1,0.8076923076923077,0.9643942654822588,7.529852833396863,7.131912774801294,7.000567915803703,6.894837533281183,0.88467884
CCc1ncnc(N2CCN(C(=O)c3ccc(C)o3)CC2)c1C#Cc1ccc(N)nc1,0.8064516129032258,0.9999841694499614,7.548573216156173,7.299135768124353,6.649891722454373,6.755860174103085,0.89921105
COc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCN(C)CC2)c(=O)n4C)cn1,0.8032786885245902,0.9268171494254003,7.4029550706229745,6.655405459181704,5.775537833372982,5.8289599718028,0.74520296
Cc1ncnc(-c2ccc(C(=O)N3CCOCC3)c(F)c2)c1C#Cc1ccc(N)nc1,0.7761194029850746,0.9999993519543746,8.28951419786896,8.346319757201337,7.622820294245344,7.812493425594205,0.9923367
CCc1nccc(-c2ccc(C(=O)N3CCC(Cn4ccnc4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,0.7692307692307693,0.9963590253967148,8.48692094960339,8.309787805149062,7.74804532702718,7.947368483976137,0.98621285
CC1COCCN1c1nc(N(C)C2CCOC2)nc2nc(-c3ccc(CNS(C)(=O)=O)cc3)ccc12,0.7647058823529411,0.8885644866971417,7.309071279095965,6.753731078777198,6.610471497602243,6.55787310966051,0.8297326
CC1COCCN1c1nc(NC2CCOC2)nc2nc(-c3ccc(CNS(C)(=O)=O)cc3)ccc12,0.7647058823529411,0.942351038871253,7.177215942205352,6.713756236701642,6.798046667196681,6.610077050761012,0.81597316
Cc1ncnc(-c2cc(F)c(C(=O)N3CCN(CCO)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,0.7575757575757576,0.9999845049548808,8.27864469089697,8.3565690380212,7.834970792516027,7.994592852041912,0.9884384
CCc1ncnc(N2CCCN(C(=O)c3ccc(C)o3)CC2)c1C#Cc1ccc(N)nc1,0.7575757575757576,0.9969033273298894,7.514077200649674,7.265080532745878,6.6718811651398005,6.765605246544415,0.89537746
CCN1CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,0.7547169811320755,0.9940223410836077,7.4487157210750174,7.153879394481644,6.440384102539504,6.339677635181046,0.8837833
