smiles,similarity,score-svm,pKi,pIC50,pKd,pEC50,is_active
Cn1cc(C=C2Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CCC(C(=O)N4CCCCCC4)CC3)ccnc21,1.0,0.9962792088292594,7.534355960479317,7.2487947696140065,5.900013483398248,6.163311070738803,0.878316
Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCCC1,0.9375,0.9405469027794193,7.689197119223115,7.240594168935846,5.775537833372982,6.009326897133418,0.8584028
O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)c3ccn(CCN4CCOCC4)c3n2)cc1,0.9322033898305084,0.9999987437255481,7.676907712384998,7.353455234119442,5.92482049257453,6.34821271357752,0.8992214
CC1COCCN1c1nc(-c2cnc(N)cc2C(F)F)nc(N2CCOCC2C)n1,0.92,0.9999990696842737,7.66259966602651,7.082130028037454,6.157244785602026,6.376087393048253,0.87534124
CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCC(C)CC4)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,0.92,0.9999991410615097,8.212108875243919,8.234201805658449,7.72618661804141,7.841065321361352,0.98916245
Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CC1,0.92,0.9939910166409391,7.514804958925231,7.0723307127847725,5.89989161909039,6.009326897133418,0.88604033
Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CC1,0.9148936170212766,0.9237372926998744,7.699510433489589,7.116142632786784,5.775341397130891,5.838445877297346,0.8349277
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)cc3)cc2)nc1N1CCOCC1,0.9090909090909092,0.9999998122878642,7.352112398168219,6.895970649120194,5.775537833372982,5.981307564372327,0.81081885
CCc1ncnc(-c2cc(F)c(C(=O)NCCN3CCOCC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,0.9027777777777778,0.9966197571163292,8.219316387212334,8.335694073319704,7.636656020722079,7.841036754384494,0.99140286
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C4CC4)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,0.9014084507042254,0.9999981074767368,8.158461196462437,8.129075886227048,7.721207690934521,7.808668380723666,0.9796099
COC1CCC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCCCC6)nc5)cc4c32)C1,0.8985507246376812,0.012517455823519655,7.904375221251419,5.56130622537771,5.68922131654938,5.284649893836714,0.51133674
