smiles,similarity,score-svm,pKi,pIC50,pKd,pEC50,is_active
Cc1nnc(-c2cccc(-c3cccc(C(F)(F)F)c3)c2)o1,0.4285714285714285,0.7755759723004465,7.283713112118055,6.432070499469538,6.543883849987321,6.0150691274870445,0.74307317
O=C(O)C1CC(=O)N(c2ccccc2)C(=O)N1c1ccc(Cl)cc1Cl,0.4259259259259259,0.524994334666587,6.791716527377659,6.153890556126553,5.548318822415204,5.416471020128535,0.53608423
O=C1CC(c2ccccc2)=NN1c1cccc(Cl)c1,0.4166666666666667,0.6039660666537271,6.635571513195886,6.5563798174948005,5.912805657619415,5.295840199234768,0.6592464
CCC(Cc1ccccc1)C(=O)N1CCc2ccc(Cl)cc21,0.4126984126984127,0.3473506824019182,6.234414958872661,5.47139643576746,5.604525413723239,4.844496635696585,0.28169218
Nc1cc(Cl)ccc1N1C(=O)N(c2ccccc2)C(=O)CC1C(=O)O,0.4107142857142857,0.5380011601069417,6.855999739088264,6.657288514085178,6.078165684446732,6.009326897133418,0.74234545
CCCOc1cn(-c2ccccc2)nc1C(=O)N1CCc2cc(Cl)ccc21,0.4084507042253521,0.8020772722685531,7.501724618395344,6.931996012212929,6.919664390229036,6.582377011488699,0.8593568
CCCOc1cn(-c2ccccc2)nc1C(=O)N1CCc2ccc(Cl)cc21,0.4084507042253521,0.7542266497739963,7.575791575825457,6.937374401281671,6.902207897196193,6.658884521467666,0.8556438
Cc1ccc(Cl)cc1NC(=O)C1CC(=O)N(C)c2ccccc21,0.40625,0.2271450905528151,5.86661391225359,4.0548075234580905,5.157294110482099,3.645104187608186,0.061494444
Cc1ccccc1-c1nnc(-c2cccc(C(F)(F)F)c2)o1,0.4038461538461538,0.6936699246770978,7.452803637817494,6.7453383529095925,6.385500769738194,5.933047613014588,0.83704716
CN(C(=O)CN1CCc2ccc(Cl)cc21)c1ccccc1,0.4032258064516129,0.40039947372261275,7.499379653350414,6.88654972415226,6.46006141603054,6.394066589361223,0.8567561
NC(=O)c1ccc(Cl)cc1N1CC(c2ccccc2)C1,0.396551724137931,0.12936651898193186,6.205532201142194,5.916203027955008,5.19399017442497,4.898588253957601,0.38402736
NC(=O)C1CCN(c2ccc(Cl)cc2Cl)C1c1ccccc1,0.3934426229508196,0.36514381077510066,6.922641254147553,6.815374066473221,5.637229529658625,5.629491269998023,0.76294315
O=C1CC(Nc2ccc(Cl)cc2)C(=O)N1c1ccccc1,0.392156862745098,0.24094945960038913,6.371164075118548,5.816698855373921,5.281245546654794,5.329953734810912,0.3860539
CN(C(=O)CN1CCCc2cc(Cl)ccc21)c1ccccc1,0.390625,0.5201981990337164,7.438741579432406,6.893686700202361,6.825042911114046,6.560780977749505,0.8560825
CCSc1ccccc1C(=O)N1CCN(C)c2ccc(Cl)cc21,0.390625,0.5229811218637505,6.517855330681792,6.132255674927682,5.41076178826071,4.969974643516405,0.41728413
CC(C)C(Cc1ccccc1)C(=O)N1CCc2ccc(Cl)cc21,0.390625,0.4210131833378786,6.167174137600927,5.395811239900056,5.7039563068296735,5.034332391271972,0.28929776
O=C1CN(Cc2ccccc2)c2ccc(Cl)cc2N1,0.3898305084745763,0.7448872741352535,5.90517429604375,5.082443552068519,5.081103946828028,4.669383518288184,0.13698517
O=C1CCCN1c1ccc(C(F)(F)F)cc1-c1ccccc1,0.3898305084745763,0.7823846463109627,6.619216450376719,6.158898272213779,6.0645008594079295,5.962630013744199,0.5866649
CCCN(CCC)Cc1nc(C(C)(C)NC(=O)c2cccc(F)c2)no1,0.3875,0.7528279308182494,6.405531309474514,5.893755951905442,5.508506429784277,5.415426611624328,0.4358583
CC(C)C(C(=O)N1CCc2ccc(Cl)cc21)c1ccccc1,0.3870967741935484,0.16669909531103164,7.269216437118463,6.633296417713925,6.337557205482473,6.306587573928539,0.80089223
NC(=O)C1CCC(c2ccccc2)N1c1ccc(Cl)cc1F,0.3870967741935484,0.5257133187418528,5.853367895641456,6.0806093509065535,5.769568101495916,5.697300688247774,0.4519688
CC(C)N(C(=O)CN1CCc2ccc(Cl)cc21)c1ccccc1,0.3846153846153846,0.3346555773474661,7.348840550496687,6.736283769770474,6.098076268477365,6.075786100726749,0.8048525
Cc1ccccc1C1CCCN1c1ccnc(C(=O)O)c1C,0.3823529411764705,0.5827166772368113,7.061792009648287,6.355080646460407,5.799153675276932,5.715308251609378,0.67566955
