smiles,similarity,score-svm,pKi,pIC50,pKd,pEC50,is_active
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CI,0.7708333333333334,0.9926268551708555,7.486132568251847,6.645969724455488,6.215513444768638,6.2781459818136085,0.79523337
CN1CN=C(c2ccccc2)c2cc(Cl)ccc21,0.75,0.9672946752907721,6.893471104258788,6.329186531140534,6.325439824906741,5.901398966427592,0.699088
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CS,0.7346938775510204,0.9870900631705573,7.560960919476591,6.731377307435285,6.205061772613526,6.25597627424028,0.8113005
CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.7346938775510204,0.9951734881735874,7.636397294324942,6.636873076370921,7.188355846085304,6.566367666503572,0.7857791
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CBr,0.7346938775510204,0.9942913737582368,7.509396130117142,6.648670488441344,6.225904958068236,6.252837408025192,0.7937014
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CO,0.7346938775510204,0.9955876388260568,7.491904450342508,6.638094165083334,6.210100876369506,6.260224077955939,0.7913696
NCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.7346938775510204,0.9937382483875535,7.440145316235476,6.748021569373533,7.219811091704509,6.6214644083608425,0.8118422
O=CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.7058823529411765,0.9909725548713184,7.472782332350399,6.608309023538237,7.0301110555754605,6.534901902870692,0.7581932
CCCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.7058823529411765,0.9871315196581768,7.633800013482991,6.679958429973117,7.204228053469325,6.629610908599944,0.7953117
NCCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.7058823529411765,0.9933538570623897,7.455769201607179,6.655581655974627,7.164165478033343,6.633558886126906,0.79029685
C#CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.7,0.9959328586529608,7.3895326996323005,6.95481771913155,7.345270567327149,6.770270781288729,0.8608422
CC(C)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.6923076923076923,0.9832890117736763,7.529774472144056,6.753917682054918,7.278061306698559,6.7392169635128045,0.82328755
CNCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.6923076923076923,0.9885821817565704,7.599160963981971,6.660696496426557,7.19924618312969,6.613021609768702,0.7903068
COCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.6923076923076923,0.9999861018187096,7.672364119141683,6.673830505138296,7.316161259049079,6.665778323902508,0.7888117
CSCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.6923076923076923,0.9966853170585056,7.423403837274512,6.920656659457509,7.261878432962781,6.77824732361911,0.8659213
CC(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.6792452830188679,0.9878129839713343,7.555110378356928,6.690130103322678,7.1014069853886745,6.563775588236837,0.8004503
CC(O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.6666666666666666,0.9873731562636776,7.588961460594052,6.881608127000766,7.184069546774635,6.776477785421715,0.8556858
CCC(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.6545454545454545,0.9907594433708464,7.552758574321016,6.775320963096994,7.195668327821257,6.6702668371616936,0.8248098
CN1CC(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.6521739130434783,0.9876507181349902,7.015699826015882,6.158898272213779,6.609156125970164,5.949659783704271,0.6616905
COC(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.6428571428571429,0.99388973657184,7.489258168032516,6.706910994533535,7.267773882991063,6.6426315209694335,0.7997259
CNC(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.6428571428571429,0.9936184059151318,7.596143277364387,6.620553781997179,7.014800334921135,6.461286555284123,0.77927506
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1S,0.64,0.9941229315561495,7.512251665768778,6.668956503601383,6.382937456249737,6.370495893973666,0.8053117
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1O,0.64,0.9965718212911951,7.501839141956387,6.672834087457992,6.398118174777307,6.361528092459017,0.80775917
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1C#[SH],0.6346153846153846,0.9928926018725186,7.877971220303417,7.461598248979762,6.899467195077325,6.93359276012226,0.9108225
CN1C(=O)CN=C(c2ccccc2)c2ccc(Cl)cc21,0.6170212765957447,0.78342968981181,6.9966433878105,6.142704318512648,6.250240872277821,5.869131055522673,0.6332852
O=CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.6153846153846154,0.9895450474313101,7.529802091221286,6.939186681293204,7.37909808031499,6.842145504251426,0.8608072
CCN1C(=O)C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.6111111111111112,0.9856833481027404,7.648689985033157,6.65090953313364,7.178962563705419,6.5707159842061,0.7834445
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1C#CO,0.6111111111111112,0.9954943362892192,7.379234319810454,6.861588325237154,6.386407944039864,6.288909918360083,0.8432235
O=C1CN=C(c2ccccc2)c2ccc(Cl)cc2N1CO,0.6037735849056604,0.9059921697005061,7.249564056002832,6.449376601390048,6.377190269231733,6.276507512862234,0.72053576
